id,tweet,label
935944810879258624,@ChouhanShivraj Wah Wah kya baat he par viyapam ghotale ki jaaz me 50 se jyada murder ho Gaye he . Apne tou world record Bana diya Saab. Badhai ho apko,Normal Speech
935944497145380864,@SaurabhSagar Fake Hina besaram arshi ki sakal se hi nafrat ho gyi hme,Hate Speech
935944196464115712,@MyThoughtsOnBB Are nahi tag line was “Main Khoon Ke Aansu Royi Hu Kal”... khud ki galti or khud hi chilla rahi thi... #bb11,Normal Speech
935943928787931137,@DunyaKKKS @pmln_org Hate speech cases sirf mojahiro pe Banty hae,Normal Speech
935942332020678660,@AltafMk2 @ColorsTV @BiggBoss Sanchalk the to tum kese bol sakte Ho kisiko uth za bol k aaj tumari vzase Hari hey hina ki team I hate you vikas and Shilpa,Hate Speech
935941380127342593,"@ColorsTV @BiggBoss Abhi tk to main kisiko vote nahi kr rha tha par ab zarur larunga luv ko, aur jitne baal uske kate h gandagi aur peeley daat n kasam itni nafrat ho chuki h na, agr unhone itni limit tk jana tha toh saalo ko pehle hi ganja kr dete, kyun hina n apne baal kate?",Hate Speech
935940149090795520,@JJROCKXX Yaha jo stupid haters log barking kar rhe are stupid log tum to kehto ho tum hina ke hater ho lekin mujhe jaha tak pta bai hum kiso ko hate karte hai to usske bare mai baat bhi karna pasand nhi karte lekin tumlog to 24*7 hina ke barre mai baat karte ho no matter hate comments,Normal Speech
935939511728476160,@BiggBossNewz agar puneesh aur bandagi kalkothri m jate hai toh murder 2 ban jayegi bigboss k ghar m,Normal Speech
935938183509843968,"@iamSinghaniya @BeingSalmanKhan Ekdam ekdam sahi bola....kehe nahi sakte shilpa or punish ka defend krte krte khud hi na shahid ho jay....""Aao shilpa Maa mujhse bhi khoon kardo plzz""😂😂",Normal Speech
935936973939752960,@BiggBoss @eyehinakhan @tentej Hahaha Hina fare ki baat tum mat kro Duniya ki Sabse fake tum Ho or ye arshi Badha Hina Hina Kar Rahi hai do din Mai juta khyegi Hina se but Shilpa ji plz ab arshi ko Kabhi accept maaf na Krna we hate her usne bht ghatiya Kiya apke sat h..,Hate Speech
935936912950480896,@realvarunmohan @beingGavy @ColorsTV @eyehinakhan Nhi jayenge aur rahi baat #luv tyagi ki uski to vaat lagni wali hai .. #Fakina always hate u,Hate Speech
935935441177542658,@Azd69 @sournsmart DHARNA DALWANAY KA LYA. JIS JUDGE NA MUMTAZ QADRI KO PHANSI KI SAZA DI US KO KUCH NAHIN OR GALIAN KIS KO,Normal Speech
935935229860093953,@KishwerM Hina se hate itni hai ki bandagi ki gandagi bhi sahi lag rai hai tumko...,Hate Speech
935934140855259136,@hassan1khl @JJROCKXX I hate heena too par bhai gali mat do,Normal Speech
935933750407340032,@swamibinod @ashish__tmg @Pooja_namobhakt Or vo bakri ka rape nhi karte Hai vo unki begam hi hoti hai,Normal Speech
935933724063014912,@TheHinaKhanFC @ali_aamir Do one thing yr sabse pehle @GAUAHAR_KHAN n @iamkamyapunjabi ko tag karo n dikhao unhe k kisi ko HATE krne me itna ANDHA hona achha nai h..kam se kam sach jaan k ZAHAR uglo. Inko khudka @lostboy54 n Arshi b us convo me the wo to inko dikhega nai bas HINA HINA kra lo inse #ajiblog,Normal Speech
935933558417367040,@Namansharrma Shilpa  ko  jese  show  se  nikal  ke faka  hai  wese  he  bb se  bhi  nikal  ke  fake  do  kuch  deserve  nahe  karte  wo I hate  Shilpa  shinde,Hate Speech
935932822908309505,@bollywood_life Akash ki kya halat ki h ....aur wo bitch bandagi baar baar khoon k ansu khoon k ansu kr rahi h dikhe to nhi aansu...kisi k mirchi ankh mei jae to wo ankh nhi khol paega...bt wo thodi der mei khadi thi task mei waooo...,Normal Speech
935932469009776640,Vote for luv tyagi...  Aaj jo hua..  Uske baad he deserves to stay in bb house.... Such cruel punish and bandagi...  Is waqt vikas ne trimmer q nhi chhinna uske haath se...  I hate punish bandagi vikas shilpa...,Hate Speech
935932401359904768,@_BiggBoss11_ Hate @eyehinakhan . Trigger wahi karti hai.. Uske show me bhi chubti thi.. Or yaha bhi.,Hate Speech
831648637037862912,"@shazbkhanzdaGEO Marne ke liye sirf public hai, ye dono haramkhor ganje Bhaion ko is liye roka gaya taa ke Hamara mazeed khoon choos saken!!",Normal Speech
831613843583488001,@a_w_aa_n zyada hogya hai rape se aagay nikal gayi hai aj kahani...,Normal Speech
831613744304234497,@TheGufranShaikh   😀😀kisse bol rahe ho bhakt ko bol kar hi laya gaya ye bhadwa kadyani take hatred fela sake but d Q y d ppl go to dis show,Normal Speech
831595103768698880,@TheLightPole @ehotnisa @dranitasam party to girls kar rahi hai wo to bechara rape hone gaya hai lagta hai,Normal Speech
831593870290976769,@pujaparashar people are more important than their mistakes. Nafrat karna nahi aata. Hota hi nahi yaar. Aur Apno se toh bilkul nahi.,Normal Speech
831593133527937025,@Ra_THORe @gauravcsawant ek bar phir 90s ki tarah fauj ke hath khol ke dekho India kya duniya se terrorism khatam kar degi #indianarmy.,Normal Speech
831592984445480961,@gauravcsawant ek bar phir 90s ki tarah fauj ke hath khol ke dekho India kya duniya se terrorism khatam kar degi #indianarmy.,Normal Speech
831592963889307648,@luckyparinda @srkthedon1k2 @aman007boora @_sherni ayesha aur muhammad ka rape hi kaladhan hai,Normal Speech
831590264905093121,"@alee5386 I hate you so much aaaleee , tum chor kar mujhe so kaise Gaye??!??",Hate Speech
831586225102450690,@tumerabhaihai haan ! Congress ke rajya mein hota hi kya tha ..sirf ghotale scam rape mehangayi ..,Normal Speech
831584333320376320,@BeingSalmanKhan Mujhe bilkul bhi pasand nahi k sm fans of urs uss stupid ko Bhabhi kahen khoon jalta hai mera .,Normal Speech
831583757912137728,Jab rape ho rahe hote hai tab nhi aate yai nautanki karne.. Tilak lagake.. Mera bharat mahan  .. https://t.co/pTkSAMxlw3,Normal Speech
831583025389510656,@Riysultn1 @riyamalik1581 mujhe bhi..I hate it..,Hate Speech
831581073473753089,@rinki_bhadra @Mohdzaheer68951 @diandrasoares13 @parneet36677795 @itsSuroj ye q Rohan k sath hai I hate yr ajeb c hai,Hate Speech
831573340615630848,"@NatashaFatah @CBSNews In Hindi there is song 4 Pak establishment, ""Tayyab Ali Pyaar ka Dushman hai hai hai.... Pak love to hate.",Normal Speech
831570606080524288,@srkthedon1k2 @luckyparinda @aman007boora @_sherni Isi wale muhammad aur allah ki ayesha ka rape kr rhe ...ayesha bachao bacho kr rhi,Normal Speech
831568465882394624,@NeelumNawab1 @_GhulamMustafa_ @AsadKharal # Hakumat Khud Dahshatgard hai Agents ko Pala hua hai Lootmaar Crime Murder se Maal Banarahe hain,Normal Speech
831567729668800520,Ye Nafrat bhara programme band karo Ye Islam ko badnam karne ki kodhish hay,Normal Speech
831566714097655808,Bewakoof banakar khaayi me fek dete hai ...Use gaali dete hai ...use judge karte hai ..use hate karte hai toh woh bacha bohat sadme me din,Normal Speech
831566703054221312,@mahobili waise hi ho ga jaisa har rapist aap ki party se hota hai aur aap phir bhi rape party ko support karti hai.,Normal Speech
831566038319919106,@Aadesh_x pehle se pata tha but aaj confirm ho gaya😁 apna kuch nhi jaata but still i hate them😂,Hate Speech
831565581870624769,@kauserseema @gops333 @alamgirizvi @SarcasticRofl @Zakirhu51007984 INKE PAS LICENSE HAI KHOON KHARABA KARNE KA,Normal Speech
831564559483691009,Es army ka Maine bohat sath diya lekin Lahore attack k baad mujhe Es khusri army se nafrat ho gayi hai. Enkay pas atom nhi@OfficialDGISPR,Hate Speech
831562858337034241,@Shahzad_0001 kabhi kabhi logon ki nafrat hi insan ki strength ka reason hota ha😊,Normal Speech
831560228265132032,I hate cigeratte lekin kbhi kbhar dil chahta hai k pe he lu.,Hate Speech
831558194216497160,"@Rasheed14741988 Aur to baar baar Indian agency par lapet raha hai, Islamic terrorism koi Indian ka phenomena to nahi",Normal Speech
831558184821207040,@90kPow @Hsy6ef aby randi ke bachy Rape ke kaam india main hote hain ... rapistan india ko bolte hain,Normal Speech
831557218512277505,"@TahirulQadri Sir hukmaranon ko to kya kehna, Army ko bhee ab recharge k liey khoon chahiye ZIADA, AUR ZIADA",Normal Speech
831557086253195264,"@Mitalishah121  @narendramodi
16  Dec 2014 (Nirbhaya Rape Case) ke Baad se Aaj se Delhi Mahilaao ke liye kitni Surakshit Hui hai ?",Normal Speech
831556514661871621,@pbhushan1 ye dekho Prashant ko terror ka religion para chal Gaya. Sharam Karo.,Normal Speech
831553636505378817,@bhadurali10 Dil to chahta ha Hitler ki tarha tamam HODs ko sammandar main lajakar kashti bumb maar da army,Normal Speech
831551082539016192,Aaj ek question Z News pr pucha Gaya... 16 Dec 2014 (Nirbhaya Rape Case) ke Baad se Aaj se Delhi Mahilaao ke liye kitni Surakshit Hui hai ?,Normal Speech
831551075463335936,@sardesairajdeep aap hi ja k supreme court k judges ka kaam kar leejiye na. kabhi to bhai samjhdaari ki baat kr liya kro sir ji!!🙏🏼,Normal Speech
831547089758859264,1.Agar terrorism ka end chty hain to apny ass pas k garebon ka khyal rakha krain kyon k go b khud ko bomb se urata hai woh gareb hi hota hai,Normal Speech
831540836261191681,Abe ganje @ShekharGupta tu batting karta rah @yadavakhilesh ka because of hate @narendramodi 11th march. @tavleen_singh https://t.co/2QwECXGf8c,Normal Speech
831533702966566913,"@technitell ha ha education? salo tumne education ke naam par orto ko nanga kar rakha he, or rape badhte ja rahe, sirf or sirf isliye",Normal Speech
831533587736457216,"@Rasheed14741988 ek gang ke crime se terrorism prove nahi hota, agar hota to UN ne ban lagaya hota.",Normal Speech
831533141739393024,"@Rasheed14741988 waise to shia sunni apas me ladate rahate hain iraq iran me, lekin wah terrorism nahi kaha gaya.",Normal Speech
831533030812614656,"@Rasheed14741988 aur us ek gang ke upar bhee ilzam hai, ilzam politically motivated ho saka hai.islamic terrorism worldwide hai",Normal Speech
831531700245164033,"@Rasheed14741988 Islamic terrorism puri duia me ek bada problem hai, aur sab jagah muslims utpat macha rahe hain",Normal Speech
831530969005965313,"@Rasheed14741988 lekin ek gang aur kuch logon ke hone se koi hindu terrorism prove nahi hota,",Normal Speech
831530574183403520,"Choti si pradesh gujurat me satadhari party ke sevak lok jab aurato ko rape karte he, black mail kar rahe he to kanun bebadta thika he https://t.co/FsZr0zevJb",Normal Speech
831529222942363649,@beautifulkiu reject karna tha to seedha bol deti.. Murder karwane ki kya jarurat thi 😠😠😠 @_GlossyLipss,Normal Speech
831527054101327875,@Rasheed14741988 Islamic terrorism ek worldwide phenomena hai aur labbhag har desh ke muslims isame shamil hain,Normal Speech
831526971880378368,Rakesh ji apne aakaon ko samjhao WO apne knowledge ko desh ki unity &amp; progress ke liye use Karen kab take minority se nafrat karoge,Normal Speech
831526938942509056,"@Rasheed14741988 ek kisi gang ke hone se terrorism ka hona sidh nahi hota, unlogon ka koi terrorist network nahi.",Normal Speech
831526100417277952,@15lakh100days Abe dhakan Islam sirf 1400 saal purana hai/tum Sab ko rape karke/marke conversion karke mulla banaya @SandipRnc https://t.co/p68T4K7MFt,Normal Speech
831525743712690176,@Rasheed14741988 Aur islamic terrorism worldwide phenomena hai tu ATS ke peeche laga hai jaise ATS hee sab kuch hai?,Normal Speech
831525177674469377,@THEGREATKISHORE terrorism ka koi dharm nehi hota aur tere hai sasti rand k bachcho ka koi name nehi hota..,Normal Speech
831524059850608640,"@Rasheed14741988 tuk to gaya na, jo ruk gaya to woh terrorism kaise hua/ aur jo ruk gaya usako tu ghont kyon raha hai.",Normal Speech
831523992213319682,Baleegh ur Rehman ka rape chal raha hai Hamir Mir k show mai.,Normal Speech
831523352967860224,"@Rasheed14741988 11 logon se terrorism nahi hoti, you dumb, haan ek gang ban skata hai,",Normal Speech
831522477650087937,"@Rasheed14741988 haan hum to bhakt hai terrorist thode hain tumhari taraha, terrorism to tumhari khoon me hai.",Normal Speech
831521991429586944,"@Rasheed14741988 Islamic terrorism ka to roj pardafash hota hai to rukana chahiye tha,",Normal Speech
831520024930164736,@sadaf_shahbaz @SSAmliR mere jism ka khoon ka akhiro qatra quraban ho rasool pe aur tumhara pura body ganga nadi pe hahaha,Normal Speech
831518298189737986,@Rasheed14741988 aaye din terrorists attack ho rahe hain wahan se Islamic terrorism ka pata hota hai mere kahane se nahi.,Normal Speech
831516500536258560,@Rasheed14741988 kyonkti tu woh bola raha hai jo hai nahi. Muslims terrorism worldwide hai aur tu thop raha hai dusaron par,Normal Speech
831515213065252864,@diikuuu mujhe v Mann karta hai murder kar du😂😂,Normal Speech
831514992004448256,@Rasheed14741988 Islamic terrorism puri dunia me hai aur hazaron lakhon Mulsims isame involved hain kewal kuch group nahi,Normal Speech
831514815227047937,"@Rasheed14741988 ek do ghatna se terrorism ka hona proof nahi hota, terrorism ek continuous phenomenoa hai aur organized",Normal Speech
831514126610472960,"@Rasheed14741988 aaj ke din me islamic terrorism ke alava koi aur terrorism nahi hai, agar hai to tu bata sakta hai kidhara hai?",Normal Speech
831510187903217666,Woh suna hai tumhare faujion ko unke senior rape karte hain?,Normal Speech
831508614959468545,"#BanFatahkFatwa, is dor ka sab se begerat chainal zee news hai jis ne tarikh fatha ko bula kr nafrat phela rha hai#BanFatahKaFatwa",Normal Speech
831508609125195776,Is @TarekFatah ko hamare sanvidhan aur desh ki fikr hoti to aaj ye ZeeNews pe beth ke nafrat ka bazaar na faila raha hota #BanFatahKaFatwa,Normal Speech
831508591916023811,@digvijaya_28 Wait karte raho sir ek din Hate Story bhi aayegi,Normal Speech
831502649333686276,@Akbarsh28478607 @riyashukla2507  Tumere Did may hate laggakor deko Garv zoorur milaga,Normal Speech
831502112588718081,@jaya_jaish @shreyajun10 @ss224eve @dimpalbasopia52 @patelnipa7186 😂😂😂Tweetr pe murder ki planning padh li to ghar aake utha lenge muje😂,Normal Speech
831501585746362369,@TarekFatah tumhara program sirf nafrat phailata hai#banfatahkafatwa,Normal Speech
831499211980029953,@TarekFatah hate monger hy apni hate speech ki wajeh se arrest bhi ho chuka hy @Support #suspendtarekfatahacc @SushmaSwaraj #BanFatahKaFatwa,Normal Speech
831500327379693570,"I hate it when people do ""ARAY AAP LEIN NA"" ""ARAY NAE NAE AAP LEIN"" on dining table. Lao bhai mujhey bhook lag rahi hai pehley mujhey de dou",Hate Speech
831496603596845057,"Ab itni bhi kya nafrat hai yaar, when is this trend going to stop😅😅 convicted hogayi bas qissa khatm kro #closethechapter #SasikalaConvicted",Normal Speech
831472764322189313,Twitter par hum bhi 5-6 Saal se hai kyun suspend nahi huwe? Hatred aur fake videos or news post karoge to suspend to honge hi,Normal Speech
831433254880309248,@ppritam009 @SmokingSkills_ hone do bhai suspend dono side se. Kachra khtm hoga. Bht hi jyada hate spread kr rkhi in chutiyon se logo k bech,Normal Speech
831430812516044802,"@KapilMishraAAP Sahi Kaha Rohit Bemula,Akhlakh Dadri, Nirbhaya rape victim 10k inam, JNU support to afajal premi ye sabhi pap ki nadi par ki",Normal Speech
831430630076456960,@SdqJaan @AmirMateen2 @KlasraRauf @AmirMateen2 Valentine day mananay aur terrorism karne wali 2 intahaie hein aur en dono mein Itidal acha,Normal Speech
831430111022944257,A beghairat. Jiski waja se hum singles ka khoon khoulta hai. https://t.co/o22PnBYcwK,Normal Speech
831429036337401856,@RanaAyyub aur jo muslim rulers ne hinhus ki hatya hindu ladies se rape kiye the uska hisab tere baap dega ......,Normal Speech
831427726359797760,Agar terrorism khatam karna chahte ho to Nawaz zardari Iltaf Asfandiyar ko khatam karna hoga pir mulk ka nizam teak ho jaega,Normal Speech
831426359897501696,"@AamadmiGs wahi to sir ji, kanoon to andha hota hae, ho sakta hae MLA ne murder karwaya ho aur ho sakta hae k MLA ko phasane k liye kisi ne.",Normal Speech
831423762709020672,@samajwadiparty @yadavakhilesh Samajwadi party ka naam badlkr sharmindgi wali party rkh deni chahiye jahn aye din roj ldkiyo se rape hoti h.,Normal Speech
831417463447371780,@FanOfAamir93 ye to galat ho gya kisi ek taraf reho ni to bajrangdal wale tumhare hath se inka murder na kerwa de,Normal Speech
965365926068600832,Ab yeh toh khoon karne se pehle sochna chahiye tha na? Earth shakes when a big tree falls bhi bol dala.,Normal Speech
965365839112257536,@ehsaulhaq @Mian9211 @UmarCheema1 Nahi lekin pyare miyan ko insaf mill jaye ga uss ki ammi ke rape aur uss ke natije maen pyare miyan ki paidaish ka.,Normal Speech
965354919757844480,@AnjumKiani beharhaal phansi ho usi tarha jis tarha usne zainab ko strangulate kiya hai voh saza bhi kam hai bohat kam...bohat kam,Normal Speech
965354522624380934,Pyar Nasha Hai Video Song HATE STORY 4 Neha Kakkar Tony Kakkar Karan Wahi: https://t.co/fcrnPdVeVq via @YouTube,Normal Speech
965353270880407553,Mohabbat Nasha Hai Video Song HATE STORY 4 Neha Kakkar Tony Kakkar Karan Wahi T Series: https://t.co/qJHIEjZvm6 via @YouTube,Normal Speech
965231376487268353,@DrKumarVishwas Hume bhi waisa hi laga tha jab shriman rajyasabha na bheje jaane par vidhwa vilaap kar rahe the. I hate u kejru,Hate Speech
965202092154544129,"@ArvindKejriwal Sale MC mere desh ka PM MODI imandar hai ye hum sab jante hain,, Baki Modi kya hai usse huko koi matlab nahi. Desh me Kai aise Kejriwal honge Jo murder kiye honge toh Tujhe hum murderer samjhe kya haram ke pille",Normal Speech
965168146092093442,This shows tolerance limit of Gujju .. Gujjuo ko badnaam din raat karta hai or Abhi tak ya zinda kaisa hai .. Kamaal ka thanda khoon hai gujjus ka https://t.co/TIzurQgy8p,Normal Speech
965167510730563584,Woow woow woow aj say almost 3500 years pehly 1 jadugarni ki tajposhi howe Thi isbeal nam ki us k b kartot kalay thay same like baji mariyam aur us aurat ko usi ki public mai say kisi nay murder her https://t.co/ifph8RejCu,Normal Speech
965166783023009792,@Miqbalkhan Aapne sirf inke liye twitter khol rakha hai na bas ..sirf inko nahi bhoolte aap kabhi bhi ..aap bhi mujh jaise se hate kerte ho ..love them and love to block me ..aapko bhi sirf inki hi baate achchi lagti hai,Normal Speech
962073502915297280,@Simashah10 @indiaforums @ipriyanksharmaa @lostboy54 Ja be tujhse baat hi kaun kr rha h I just hate tera ro sir aur baki mujhe kisise problem nhi h tu mujhe hate kr ya na kr main tujhe hate nhi karungi kyunki main sirf uss chashme wale Tom cruise ki hater hoon aur kisiki nhi aur uska reason wo tweet tha jo usne luv k liye kia tha !,Normal Speech
