,label,user,tweet,emb,cleaned_tweets,lemmas
22,1,3156832884,929416501005762560,"[ 3.4727033e-03 -7.5761653e-03 -3.5815474e-04  8.9422101e-04
  1.4737429e-03 -7.7046813e-03  6.9927550e-03 -9.8745257e-04
 -3.0985178e-05  3.2312010e-04  3.3648154e-03 -5.8129006e-03
  9.6902961e-04 -4.1873162e-03  4.0960507e-03 -2.3798172e-03
  6.6666775e-03 -5.6009488e-03  6.4068782e-04 -4.9252929e-03
 -2.6244496e-03  4.0707956e-03 -4.2911856e-03 -7.4957348e-03
  6.8057589e-03 -1.5306297e-03 -3.0845338e-03  3.2198620e-03
  6.6127134e-03 -1.7683841e-03  4.0274221e-03  4.8691300e-03
 -1.8950911e-03 -2.5728131e-03  5.4060603e-03  6.2559573e-03
  5.2844491e-03 -4.3708161e-03  2.3902897e-03  3.2803109e-03
  6.0900887e-03  4.2826775e-03 -6.1914981e-03  4.6580033e-03
  2.2370114e-03  4.4956203e-03 -7.1933918e-04 -1.6235743e-03
 -5.3056562e-03  1.9830884e-03 -2.2350969e-03  7.0209624e-03
 -1.6256989e-03 -2.7968006e-03  4.1352916e-03 -4.2587905e-03
  2.1822909e-03 -3.5145041e-03  4.8052333e-03  9.1597036e-04
  3.5866951e-03  4.9698325e-03 -3.7282477e-03 -4.0935548e-03]",<Hashtag> Modi u bay a hopsales pu killed his poor hate u just give you bolwacha nothing Nay u bay fek person,<hashtag> modi you be a hopeless pm apne garib ko maar daala i hate you sirf aap bol bacchan dete ho karte kuch bhi nhi you be fake person
23,0,39315658,929416041570164738,"[-3.975016   -1.3099853   3.2074943   1.8402239  -4.351274   -1.8450538
 -0.31108406  1.0774419   6.950294   -4.5179477   3.2187681   0.17889826
  3.9386191   0.15293658  3.6903496   7.1924167  -4.4587708   7.214669
 -0.67179686 -2.8617082  -2.3877895   1.0984654   2.6204162  -1.4471534
 -1.5045693   5.2572784   2.2107499   3.5104475   0.11107544 -0.9301701
 -3.3204725   4.321137    1.3827246  -1.1744702   1.2598795   0.88834363
 -2.5571396  -7.5582867   1.1232516  -2.7106113  -0.10630439 -4.402131
 -0.95197296 -5.055721    0.02717299 -1.7818533  -1.5399754   5.1933484
  1.6561061   4.5203543   2.0733001  -1.7233696   0.62478083  1.375492
  1.3146169  -1.8461963   6.5585217   4.4502783   1.1846985   2.0367146
  2.19441     8.5158825   3.900966    3.6663795 ]","<User> Provinces and privacy are good things, but it is a matter of being a Pakistani",<user> <user> provinces or banana to achi baat hay magar pakistani bun jana to fakhar ki baat hui na baat baat p nafrat achi nahi
24,0,771658655858954240,929414405229547526,"[-3.0058177   0.5404174   4.5519257  -0.93055797 -2.821652   -0.77108026
  0.33023837  2.5633638   7.075138    1.4732178  -6.619003   -2.2399085
 -0.71596676  3.2236357   3.2888067   3.117384   -1.202292    4.850315
  2.3379834  -0.4058931   3.3235543   4.0041485   2.0989237  -2.5558488
 -4.732599    3.9728642  -1.4533521   1.7035103  -2.942045   -0.56418043
 -2.0843675  -0.4683102  -0.75655884 -6.0461864   0.5880931   3.8381612
 -3.555908   -5.058125   -2.7320747  -1.2031307   3.7686234  -1.4074813
  2.3294728  -3.2488136   2.1692817  -1.570391   -1.8560653   3.7823558
  4.5161705   1.3211638   1.8988473  -3.1803124   1.6416093   0.92143285
  1.3082929  -5.0288363   6.3359246   5.225543    2.730299    0.98968315
  0.89262366  6.2456846  -0.7601891   2.760636  ]","<user> <user> <user> acha tou to a quote system or a word in a state that says no to the name of the person in the industry, but it is unki industry nationalise that no one wants to say pakra jaisay sindhi pukarty pakarty tum punjab nya unko kabool kiya lakin sindhi We do not even want to",<user> <user> <user> acha tou un per quota system laga ya unko punjab say baher nikala jaisay mohajiron ko nikala intr sindh say unki industry nationalise hoi unko punjabion nay nafrat say pukra jaisay sindhi pukarty thy punjab ny unko qabool kia lakin sindhi ny hum ko nahi qabol kia
25,0,903644949157224449,929414177587949569,"[-2.0891794e-03  5.4048123e-03 -4.8436951e-03  2.2436555e-03
  7.4771536e-03 -7.1349544e-03 -4.7961562e-03  4.5501259e-03
  8.6152775e-04 -3.7824214e-03  1.6519055e-03 -5.4880888e-03
  5.5741696e-03  4.4081546e-03 -6.2005748e-03  7.2382512e-03
 -6.7377049e-03 -1.2183189e-03  6.8002986e-03 -6.9341711e-03
  2.4512541e-03 -6.0454418e-04 -4.9072602e-03  7.1659377e-03
 -7.0658699e-03  5.1494106e-03  5.7263663e-03  4.5212572e-03
  1.7387051e-03 -7.2375359e-03 -2.5674866e-03  4.7624032e-03
 -1.8185283e-03  4.1152150e-03  2.0286059e-03 -1.9275382e-03
 -5.4545235e-03 -8.7676919e-05 -7.5976073e-04  2.1222709e-03
  4.7844048e-03 -3.5782226e-03  6.7376746e-03  4.7838092e-03
  4.5474144e-03 -5.6808954e-03  7.9819025e-04  6.7826835e-03
 -7.7785612e-03 -1.3179197e-03  4.7956459e-04 -1.3907697e-03
 -3.4541371e-03  4.7194879e-03  8.1596995e-04 -4.9282936e-03
 -3.5919361e-03 -3.1092525e-03 -1.3450653e-03 -5.4199831e-03
 -5.8922907e-03  1.8295358e-03  6.7340853e-03 -1.3242621e-03]","<User> Bhutto All jooks are not hanged, ask the four people to come back and get hanged and hang up again and have to leave dirty messages",<user> bhutto sb juke nahi phansi char gayeniazi se kaho mafi nama wapis le kar phansi char jaye phir maanoo or gande message bi chorne pare ge
26,0,1875827437,929413862067179520,"[-2.0512037   1.4088992  -0.19676518  1.9371022  -3.7281053  -0.22350463
  1.2150514   0.15665177  2.6505907  -0.9845483   1.2479241  -2.242571
  0.7420482  -0.57099277  3.9954224   0.710641    2.126034    2.96239
  2.0204692  -1.0577724  -0.13030633  1.176829   -0.90148884 -1.1632214
 -1.4914514   1.5794125  -2.043608    0.6226957   0.3512671  -1.371825
 -0.09305292  1.5139056   1.4682266  -1.6861907  -3.0455835   0.45155627
 -4.1693664  -0.42530996  0.03652585  0.11182298  0.23273574  0.7725914
  1.7937882  -2.05228     2.098662    0.80021614  0.4730849   2.18376
  1.9307754   1.4845068   0.2558786  -3.5251205  -2.077027   -2.8031502
 -1.1718676  -2.085494    4.1332283  -0.09297298 -0.41491178  1.4309499
 -0.65987945 -0.19156432  1.554476    0.2792187 ]",<user> Pervez musharraf nawaz shareef karah haramkhoor choor aur kya paisa lotnay wala nahaj hamkhoor shaw ke phansi do moto gang k sath,<user> pervez musharraf nawaz shareef ki tarhan haramkhoor choor aur awan ka paisa lotnay wala nahe tha atleast haramkhoor nawaz shareef ko phansi do moto gang k sath
27,0,899356883252690944,929412633400193024,"[-4.396336   -2.651703    1.0203199   0.74440324 -0.26221502  1.4243544
 -2.0619922   4.239617    1.3701655   2.9905443   2.2826138   0.48912928
 -0.8005327  -0.7108843   2.2806664  -4.882508   -2.6542118   2.2031276
  1.5839665   0.8545462   1.2242947   0.5184624  -0.9337377  -1.3098444
  3.761968   -1.0472313   0.87084454  0.02450421  0.98026323  1.9947939
 -2.4531345   1.931313   -2.0789611  -6.101958   -1.7324629  -1.375117
  1.9865302   2.1781466  -0.650542   -3.7864487  -4.4289765   5.2537317
 -2.6697583   2.7300842  -0.519987   -1.7912399   2.7989986  -0.46327522
  1.5956784   2.2790875   1.5270813   3.8479733  -4.315618   -0.85682094
 -1.0040594  -2.7607667   1.4514742   2.192563    4.9282546   1.300786
  2.4036093  -2.7235556   0.38744605  2.1128821 ]","<user> <user> <user> <user> <user> <user> <user> <user> If there is a reason why I can access a video from my country, then I can see it in India.",<user> <user> <user> <user> <user> <user> <user> <user> jis country me sab se kam rape hote hn wahan ka qanoon laagu hona chahiye india me tabhi in darindo ka kuch ilaaj ho sakta hai
28,1,133205520,929411816949669888,"[ 4.6386566   1.2941297   6.093295    0.07550115 -4.173761    1.0529683
 -0.9569583  -0.12543195  1.5386419  -1.754968    4.1908536   5.7324257
 -1.2364029  -2.999362    2.3938076  -0.11890841  0.03315982  0.5723479
  4.6132936   0.97496325 -6.467167    1.4814454  -0.90916705  3.788666
  2.5790803  -1.0705371  -0.7376     -0.13757937  0.4989906  -2.7255955
  0.5911428   3.2802255  -2.375203    1.9806786   0.9833913   1.4555447
  2.733005    1.7644534   3.1892865   0.08392476 -0.23169503 -1.4584094
  2.6374238   2.5378406   0.7453878   4.4495463   0.59296674 -5.819817
 -3.4093537   0.32495704  1.0881314   2.0940113  -2.4241493  -2.549696
  2.0922008  -0.25919315  1.7190204  -2.1578655   6.4724455   7.0458517
  4.930296   -4.2580233  -1.5529077  -1.0045085 ]","<User> <User> I hate both of them, I will not vote for BJP in such hateful way, because this party is not worth the votes.",<user> <user> mujhe to dono se hi nafrat he par bjp se mujhe itni nafrat he zindagi me ise vote nhi dunga kyonki ye party vote ke laayak hi nhi he
29,1,2933104884,929409727439753217,"[-0.09508903  3.4921112   5.088359    3.0640903  -3.6855397   2.265774
 -1.1561576   4.511613   -2.8742313   1.0288414   2.3871922  -2.396283
 -1.2769121  -6.1118093   6.1212196  -2.0494316   3.375152    4.5193415
  3.8735867  -3.2746286  -4.306504    0.7563458   0.90123945 10.03894
  0.29046592 -5.795876   -3.6159534   1.2178806  -5.7264514  -2.709972
 -1.7366041  -2.3245313   0.7822545   0.39870983  0.09473804  5.6686225
  0.936183    1.0424151   4.9480853  -3.0778086  -1.6999154  -0.3360376
  2.390431   -0.25004664 -0.19318111 -3.0862415   3.838689    0.06439061
 -3.084499    5.4402056  -5.632793   -1.7074981   4.544835   -4.3865743
  2.4011915  -6.32714    -1.6276754   3.104323   -1.0123717  -0.04427016
 -2.9084473   0.2992501  -3.3859987  -2.0859628 ]","As a child, I hate Hina Kahan but let me get you home, I have given you a chance to give her brother the money, even if she does not have any proof that she or she has a footage, but she does not know what to do show image image",as a akshra i hate hina khan but jaise hi usne be ghar m apne aap ko dikhaya hai i respct her bhai kitna bhi galti karlo bandi apne aapko sahi proof kar deti hai waah or jinko footage chaea wo hina hina karte rahte hai hina kis kis ko palegi show mapni image banao sab
30,1,926698294591361025,929409644870565888,"[-0.7719248  -1.1508968  -2.8273065   0.5757901  -1.0592325  -1.5222514
  0.8146899   1.8164283  -1.4215851  -0.72365785 -3.2308068  -3.086363
 -0.5522921   0.1471798  -0.70389664  1.7725097  -0.62004566  0.36851597
  3.390964   -0.42803106  0.6784198  -0.22513023 -0.14632674  1.4232574
  1.0486724  -1.8543977  -2.7482708   0.13614236  0.8191708   0.7936695
 -0.32149577  0.06312726 -1.5967314  -0.9357007   0.11034875 -4.1816154
 -0.38715607 -0.7212052  -1.964143   -1.1445732  -1.6222105   2.9554446
 -0.95910937 -1.0428679   1.1612263   2.5555172   1.8344733   1.079104
 -1.4628651  -0.8397674   3.3997316   1.8391255   1.827148   -0.5644928
 -2.5749946   1.7330369  -0.5498251  -1.7109448   2.242682   -1.974271
 -1.0778764  -0.2605498   1.6487111   0.33713517]",<user> <user> salman bahut bda chutiya h sirf shilpa ka side leta h kaaaminaaaaphone pah shilpa se baat ki chutiya i hate this bias show abe dhang se host kr isbar unjust <hashtag> <hashtag> <hashtag>,<user> <user> salman bahut bda chutiya h sirf shilpa ka side leta h kaaaminaaaaphone pe bhe shilpa se baat kia chutiya i hate this bias show abe dhang se host kr isbar unfair <hashtag> <hashtag> <hashtag>
31,1,867069682074955776,929408686807646208,"[ 5.8032325e-03  2.9799661e-03  6.3488628e-03 -2.0286406e-03
  7.6764449e-03 -6.2273294e-03 -2.0362339e-03  2.9749468e-03
 -6.2970901e-03 -7.6085581e-03  6.9075138e-03  1.0338380e-03
  6.0554929e-03  2.5253670e-04 -2.5298519e-03  6.5108906e-03
 -7.4420003e-03 -6.3872878e-03  7.6601771e-03  6.1481507e-03
  5.4109418e-03  1.7491005e-03 -7.7172639e-03 -7.4169743e-03
  2.6384117e-03 -5.8017075e-03 -7.0626396e-03 -5.6234039e-03
  6.1915084e-03  5.6051910e-03 -3.0186267e-03  2.8572546e-04
 -7.3718312e-03  1.6894579e-03 -7.7921087e-03  7.2926516e-04
  8.2430306e-05  6.7446064e-03 -5.2208295e-03  2.5600337e-03
 -2.1797272e-03  4.4827908e-04 -5.4894183e-03 -3.5924115e-03
 -1.4660371e-03  4.1227345e-04 -2.8044451e-04 -5.8160773e-03
 -4.7086892e-03  1.9573118e-03  2.7757993e-03  2.9776350e-03
  5.9591462e-03  5.4275338e-03  2.7232189e-03 -6.8123634e-03
 -1.9835365e-04  5.2431179e-03 -1.9570489e-03 -5.3138318e-03
 -1.3230664e-03 -5.9322425e-04 -2.8151912e-03 -7.2137634e-03]","<user> <user> <user> <user> <user> will take other years to give you a chance to do so or say 30kg is a win-win situation, which is why I am going to give a lot of nets to the shadows of this language, with all these words being shaadi Please do not hesitate to return to the Career Focus",<user> <user> <user> <user> <user> aayega jab take alia ki shaadi age pass aayegi kyuki alia say 30ki hoote hi win shaadi kargi varun bhi kitna kutta hai natasha ka shaadi ka spna this alia ke saath shaadi ki baat paaki kar ki hate varun alia sid please career pe focus karo aue alia ke banner se film mat karo
32,0,3689059701,929408566108348417,"[ -1.1513472   -6.238234    -1.4272283   -3.200868    -2.3173609
  -2.0116425   -4.491453     4.3242126    6.1128807    1.9209158
   0.63642925   1.7978306    0.436862     8.011419     5.6956425
   3.5265481   -1.5241706    3.969931     2.656707    -9.157802
  -3.1799257   -1.9844075    7.8104844   -0.78385586  -9.241993
  -0.43317077   5.4902086   -3.2968879   -2.7632704   -2.2303174
  -1.3129212    1.0105016    2.1043525   -5.118354     1.4865237
   0.10809474 -10.041109     0.62797326   3.5873415   -1.9659286
  -1.107209     2.4961658    3.310812     0.7488193   -4.277238
   2.8762648   -6.4630446    6.3875484    1.3029219   -6.373064
  -1.583269    -4.6876993    2.5870988   -2.5279868    7.064736
  -2.4573956   -1.5619984   -0.91798514   0.021491     9.692603
  -1.7872872   -1.8656954    9.402365     5.5858507 ]","<user> <user> has not been able to send a message to a friend of the tragedy, but it is very difficult for the family to change because of the misfortune.",<user> <user> mahajiron se kisi ko bhe nafrat nahe haimostly log mohajiron ki tragedy ko samjhte hainaur but altaf husain ne qatal o gharatkar ke mohajir because ko badnaam kar dia hai
33,0,831760398453964801,929408513968832520,"[ 0.7462134   1.2883579  -1.8506505  -2.0165148  -1.5224267   0.9512442
  0.38564688  0.2454084   0.55056983 -0.23815215  0.18300623 -0.04799893
 -1.6436181  -0.08351809 -1.1486046   0.6297717   0.99276555  0.56173354
  0.8778281   2.3296623   0.10506638  0.16963507  1.1255361   1.535951
  2.482353    0.07385313  1.3559769   0.13979872  0.92232096  0.37767106
 -0.12297338  0.0805712  -2.240445    2.2491133  -1.2791108   0.36913007
  0.03452889  2.2800324  -1.5940609  -1.4615941   0.46995553  1.3971118
 -0.68039584 -1.1267612  -1.3083351  -1.8502523   0.203106    0.70151836
  1.1872375  -0.0598329   0.40746832  0.6274286   1.0417883  -2.274634
 -0.61564213 -0.954631    0.26616192  0.28868374  0.55164427  1.9880635
 -0.5713805  -0.11254429 -0.02282973 -1.1321496 ]","<User> <User> <User> Yes, we do not let the tilak leave and do not burn women or anybody to rape",<user> <user> <user> haan hm tilak dekr chhod dete hain jalate nahin hain orton ko ya kisi baba ko rape krne ke liye nahin dete hain
34,0,901820013350313985,929408205347835904,"[-0.4828942  -4.415255   -1.6362087   6.93718     3.0677402   2.5683112
  5.77124    -2.0012956  -0.12362967  0.7596283  -6.290675   -6.4079833
 -1.9346484  -1.1754799  -6.072552    0.9474695   0.10248221  4.4249063
  3.9124012  -0.7307808   0.8755493   2.8726842  -0.37526405  7.829408
  0.61030394 -4.6945014  -0.7433221   1.1672027   7.4217005   2.6059256
  3.1895142   4.990189   -2.9179618   6.8721957   7.430873   -6.4951177
 -3.6459558   0.8358209  -3.7342525  -5.485795    0.17641436  0.37710845
  4.3069305  -3.3356936  -0.87295526  2.4052036   1.2197398  -3.6000137
 -3.2500446  -0.21345164  2.409862   -1.2321284  -5.3709183   1.7796975
  5.126151   -2.3921285  -2.8299854  -0.26837945  3.9507773  -2.1306536
 -0.01498521  3.2978358  -2.86126    -0.4033883 ]","<User> Do not know why people are afraid of the government of Farzwal, the spa is open at every door and you will also add less than two rupees",<user> pata nahi log kyun rape karte he farziwal ke sarkar me har one km par spa khula he aap bhi add kar do rape kam hi jayenge
35,0,786952231702507520,929407783329337344,"[ 0.41452473  3.8113713  -4.1744304  -2.4123232   3.7732596  -4.297155
 -3.5150058  -1.9544435   2.5916896   0.6411711  -5.186016   -2.1475284
  0.8851098  -0.80026156  2.3234763  -2.668414   -4.4607487  -4.721193
 -5.0372834   6.9524026  -3.4796107  -1.4202644   5.676644   -3.0550606
  0.44202715  4.7642975  -0.32882932  4.5311594   4.825292    1.7174935
  0.04048918  0.86814576  0.9463251  -3.5768318  -0.2612275  -3.3701143
  1.1363326  -2.8661528  -3.6971025   1.3925024   1.7002943  -2.4420638
 -3.3417044  -0.7005409   0.68450695  3.184775   -0.33911192  0.7393006
 -0.7457376   2.6924114   1.8861762   3.223116   -0.7959526  -4.328811
  2.0043428   7.00667     1.748089   -2.4871907   5.182644   -1.7761394
 -3.7467723   0.3025275   2.1179664  -1.7967856 ]","Dissociating the name of the Circle for your personal hatred, how can you support a divorce?",apne personal hatred k liye srk ka nam badnam kr rhe hai chutiyebhakts ko support kaise kr sakta hai koi lolll
36,0,1157282526,929407299969413120,"[-5.6238486e-03  5.7066041e-03  2.6177865e-04  5.5995566e-04
  1.9460676e-03 -1.7971849e-03 -7.6774573e-03  6.6470699e-03
 -6.9748187e-03 -7.4225231e-03 -7.2047343e-03 -6.3656517e-03
 -3.4065247e-03  6.8356763e-03  4.8516989e-03  5.5546663e-03
  5.3612636e-03  5.7163211e-03  6.5512708e-03 -2.4746794e-03
 -5.3131091e-04  4.9622236e-03 -2.3533143e-05  4.7647241e-03
  8.4705668e-04  4.8832712e-03  2.7727475e-03 -1.4367244e-03
  1.9559858e-03 -1.1341159e-03  3.7438124e-03  4.1291560e-03
 -2.6579916e-03 -3.3060482e-03 -1.8015476e-04 -5.1361513e-03
  1.2460090e-03  7.0774895e-03  4.7182976e-03 -5.2992841e-03
 -3.1491050e-03  2.7882017e-03  8.4614253e-04 -2.6858875e-03
  3.2509286e-03 -6.4406716e-03 -2.0329109e-03 -6.1352197e-03
  6.7577284e-04  7.6277205e-03 -7.0645865e-03  1.7104371e-03
 -3.6082140e-03  5.4981243e-03 -6.1473236e-03  6.3608168e-03
 -1.8448840e-03 -4.8289602e-03  3.6437646e-03 -5.5832625e-03
 -2.0964963e-03  1.7539384e-03 -3.4031195e-03 -7.5200517e-03]","I have a lot to say about how many people are going to fight against the leader of our nation, or our bodyguard, who have murdered Rinku Singh, have been killed or have been killed or have been killed by the BJP, they have done a very bad job,",ek ara ke bjp ke jila mahamantri shdhirendra singh se sare aam road chaap leader surendra singh or uske bodyguard rinku singh murder karne ke udeshye se aa kar maarvkar chala jata hai or hamari bjp ke karya karta aise hi baithe haikal ye ghatna aap or hum
37,1,2912618503,929406791795875840,"[-2.2351044e-01  7.7183785e+00 -3.0491848e+00 -1.8354131e+00
 -4.1534905e+00 -3.5404563e-02 -7.1676868e-01 -2.9398067e+00
  2.1036091e+00  5.6616759e+00 -1.8022434e+00  1.6505126e+00
  8.2601112e-01  4.9150257e+00  3.2244031e+00  2.6550722e-01
  4.4561954e+00  7.9576129e-01  1.9881783e+00 -1.9253820e+00
 -1.8700529e-02 -1.0237350e+01 -2.6343546e+00  3.9771779e+00
  1.5678996e+00  5.8071651e+00 -5.0634146e-01 -5.5350347e+00
  4.2825918e+00  6.9897799e+00  2.1798506e+00  1.1718072e+01
 -9.0513487e+00  2.5340760e+00  3.0666225e+00  5.2122445e+00
 -3.4245951e+00  2.4301665e+00 -4.1983640e-01 -2.8213022e+00
 -2.0635123e+00  2.7906954e+00  5.2769427e+00  1.3225417e+00
  3.5283878e-01 -2.2504091e+00  4.1463623e+00 -5.2501702e+00
  1.7696359e+00  1.1606483e+00 -2.3505602e+00 -9.7479534e-01
  2.4913249e+00 -3.3584788e+00  2.7573330e-03  1.8001573e+00
 -4.5580950e+00 -4.7039279e-01  2.2119648e+00  2.2007322e+00
 -2.6483309e+00  3.6900072e+00  2.9350362e+00 -3.8378601e+00]",<User> <User> I will kill you,<user> <user> tujhe murder kar dungi main
38,0,857655488984600576,929406665878732800,"[-0.20275095  0.8201684   0.51725394 -1.4694949  -4.242282   -1.0980995
 -0.8456892   0.34077436  1.9734606   2.7950904  -2.50841     2.7027433
 -4.491102    0.96778595 -1.0009978   0.6612579  -1.4642584   2.894662
  0.53018993 -3.0223308   2.6063063  -3.3540137   0.29238644  0.48267636
  2.7574518  -1.8463129  -0.9126028  -2.9565854  -1.8924332  -3.1920137
  2.7507563   0.4878525  -3.079681   -2.9797525  -1.9593645   2.5941987
 -0.8107559   2.2460825  -1.0666143  -1.7409961   1.9005135  -0.5873329
  2.9874835   2.431733   -0.78950876  0.5136518   0.45546654 -0.11171108
 -2.0245016  -0.15484786  0.35495552  0.7511429  -1.546949   -0.38174766
 -2.6781034  -0.5201375  -1.1138626  -0.71362495  0.4983968   2.068324
 -2.4795547   0.688089   -0.6691398  -1.3563856 ]","<User> User <User> Username <User> User <User> Yes, people are tweeters and marker power from their bad tweet",<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> haan khuch log to twtr se v murder kr shakte hain apni ghatiya tweet se aayi
